5294,**L**V*LV,MULTIVALV
5295,P*-***L*,PO-RECLĂ
5296,FI*****II,FIERTURII
5297,******T*F*T*,SPERMATOFITĂ
5298,**C**A**,MĂCĂIALĂ
5299,*I*O*O*I*I,MITOLOGIEI
5300,***O***Ă,EUFORICĂ
5301,D******Ă,DESCULȚĂ
5302,*******O*R*,PLEZNITOARE
5303,**I***I*A*,NEINSPIRAT
5304,**GH***,JIGHERE
5305,*U*UB*,ÂURUBA
5306,***R*****-*E,AFIRMÂNDU-SE
5307,*RO*O*******,PROPOVĂDUITE
5308,C*R****,CURIOSA
5309,P*****R*,PILONĂRI
5310,V***O*****,VIBROMASAJ
5311,IN**N*I**,INVENTICĂ
5312,*R******F*R*,CRISTALIFERĂ
5313,*E*I**I*I*,PERISTILIC
5314,**A*A*I*A*I,GRAMATICALI
5315,*E****EZ,DELABREZ
5316,VI*******,VIRULENTE
5317,*U**Ă,DUNGĂ
5318,*I**O*IO*O*I*,HIDROBIOLOGIC
5319,****O**I***I**,TERMOCLIMATICE
5320,***IȚ*,RĂRIȚA
5321,*LI***ILI,GLICOFILI
5322,*RE*ER**RE,PREZERVARE
5323,***T*G*****,VERTIGINOÂI
5324,**S*****T,FOSILIZAT
5325,*****I*L*,SFORĂIALA
5326,**SC***,RUSCHIU
5327,*NN*****S*,ÎNNEMURESC
5328,****Ă**C*,MANDĂLACI
5329,***OMO*****M**,AUTOMODELISMUL
5330,******A**L,IREPETABIL
5331,*I**UI*,ZIMȚUIA
5332,*U*O**O*******,AUTOPROGRAMARE
5333,G***I***I,GRĂDINĂRI
5334,G**GR,GEOGR
5335,*L**A***A*,ELISABETAN
5336,D***D**Ț*,DECADENȚI
5337,*E**R*E,ÂELĂRIE
5338,*O**O***T*,SOMNOLENTE
5339,B***T******,BUCĂTĂRESEI
5340,**ST**T**,POSTDATEZ
5341,*S*U*********U**,PSEUDOLITERATURI
5342,B*****Ț*,BIRUINȚI
5343,**L***LA****,POLISILABICE
5344,**IMI,ZAIMI
5345,N*V******,NIVELĂRII
5346,****O******I,RETROGRADĂRI
5347,ST*****,STIPULI
5348,A*V*A**,AMVOANE
5349,*****-**U,DEZAS-TRU
5350,**T**I***,MATURILOR
5351,NE*****EN***N*E,NEURASTENIZANTE
5352,A*A***A*Ă,ANALOBARĂ
5353,**GĂ***Ă,LEGĂTURĂ
5354,*E**C*****,MEXICANIST
5355,******IN**I*I,STRĂCHINOAIEI
5356,S**L*,SCULI
5357,P***U**P*****,PANEUROPENISM
5358,S*ĂS***Ă,SPĂSEALĂ
5359,**-A****I,PE-ATUNCI
5360,***Â**Ț*,ÎNMÂNAȚI
5361,***********MĂ,ENCEFALOGRAMĂ
5362,**TĂ,SITĂ
5363,*******SM****,BAROCHISMULUI
5364,ȚI****,ȚIGARA
5365,*****MA****,NECROMANȚII
5366,*AR**R***R*,GARDEROBURI
5367,*EEN**EN**E*EN*,REENCLENCHEMENT
5368,S*R*****,STROBILI
5369,*U*LULU*,CUPLULUI
5370,M*M***G*,MĂMĂLIGĂ
5371,SU**,SUCI
5372,**R*S*R**,FERESTRĂU
5373,C*T****C,COTIGESC
5374,**N*C***,OMNICOLE
5375,Ț*Ț*R*,ȚUȚURI
5376,***U**UN**,DIFUZIUNII
5377,******N*C*****,STEATONECROZEI
5378,MĂ****,MĂRIND
5379,PE*****,PESCĂRI
5380,*N**NT*T*,ÎNAINTATE
5381,*****-*E**E****,CAPRĂ-NEMȚEASCĂ
5382,**HĂ****Ă,BEHĂITURĂ
5383,G**T***,GENTILI
5384,***A**D**,INVALIDEZ
5385,D********Ț**,DEZINHIBIȚIE
5386,A*R**A****,APROBATIVĂ
5387,S*S***A**,SOSITOARE
5388,S******N****,SUBORDONABIL
5389,***O*C******,ÎMPONCIÂEAZĂ
5390,***II**R,FUNIILOR
5391,*R*N**N****,GRINDINEAZĂ
5392,*DE******E,IDENTITATE
5393,***O*R****OR***O*R*,AUTOTRANSFORMATOARE
5394,**IP**II,CLIPELII
5395,R**O*,REZOL
5396,T*****A,TELEKIA
5397,*****ST,YOGHIST
5398,***O*I*I**I,DECODIFICAI
5399,Â****I***I,ÂLEFUITORI
5400,*R***RII,GRAVURII
5401,*C***E***E,SCRIJELITE
5402,B***Â****,BRAIÂVANȚ
5403,S*A*A,SEAMA
5404,***B*-A*BA****,CORBI-ALBAÂTRI
5405,***E**O*,DIRECTOR
5406,**R*C****,VERUCOASE
5407,E***A*A**E*,EXCLAMAȚIEI
5408,*R*N*,FRONT
5409,****LA**,NEBULARĂ
5410,****L***E,INSOLAȚIE
5411,U*****U*E*E***,ULTRASUNETELOR
5412,**M**S****,TEMPESTATE
5413,S**I*ISI,SCLIVISI
5414,**T*C****C,MITOCĂNESC
5415,*U*T***,PUSTNIC
5416,***T*J,FLOTAJ
5417,*U**UC****,BURSUCILOR
5418,*O**R*R**,TOLERĂRII
5419,**LI*,DOLIU
5420,C*S****,COSTIÂI
5421,**L*O**L**,TALIONULUI
5422,ISI*I*I,ISIHIEI
5423,*R*C*****,FRACȚIILE
5424,**********Â*I,ÎNCETĂȚENEÂTI
5425,*R**O***R*,DRILOMETRE
5426,**P*****H****,SUPRAVEGHEATĂ
5427,S*****A,SODOMEA
5428,**T*AT,INTRAT
5429,*L*S*****,BLESTEMAT
5430,**I*****IC,PRISTOLNIC
5431,A*****O**,AMBREIORI
5432,***U*******RU*,VIZUALIZATORUL
5433,PI*****II,PICOTELII
5434,C****R*R*,CENZURĂRI
5435,****M*N,CLUBMAN
5436,*E**E**I**II,DESCENSIUNII
5437,I**A*I*A,INVALIDA
5438,**D*O*****,RADIOMETRU
5439,**J***L**,MAJORULUI
5440,***OG****,LINOGRAFE
5441,*E*E***EL**,VEVERIȚELOR
5442,***RI***R**,DECRIPTAREA
5443,N*NS*NS***,NONSENSURI
5444,*R**RI****II**,ARTERIOTOMIILE
5445,*O**O*B**,COCIOABEI
5446,**O*ON,IZOGON
5447,***IZII,REVIZII
5448,V**A***,VĂPAIȚE
5449,G**G***I**,GEOGRAFICĂ
5450,***Z****T****,AÂEZĂMINTELOR
5451,Î*Z***Z***,ÎNZĂPEZIȚI
5452,*OO**OT**,ZOOBIOTIC
5453,A*I***I,ABIOZEI
5454,*E***-*E**Â**,NEGRU-CENUÂIU
5455,H***I****,HEROIDELE
5456,******E*E*ELE*,ÂAISPREZECELEA
5457,*A***T**,BANDITUL
5458,********E*S**E,PARAUNIVERSALE
5459,I*O****O*I*I,IZOMETROPIEI
5460,*******RII,CONSOLĂRII
5461,****B**I,SCROBURI
5462,**ÂN*,STÂNE
5463,*O**I*,HORȚIÂ
5464,**P*T**,OSPĂTOS
5465,*BL****,OBLIGII
5466,C****I**,CONDUITĂ
5467,*ACA*A**,SACADATE
5468,**L*Ă**,TÂLHĂRI
5469,***B**E*,CARBOGEN
5470,W**D*W*,WINDOWS
5471,*****D*L,CONOIDAL
5472,**M***B***,ADMISIBILE
5473,**D*O*****O*,RADIOTELEFON
5474,M*N**N****,MENȚINEREA
5475,CR****,CRUDUȚ
5476,C**C***P*C****,CIRCUMSPECȚIEI
5477,****O**O*I*I,RECTOSCOPIEI
5478,ANA******A*,ANAMORFOZAT
5479,B**N-*****,BAIN-MARIE
5480,**AN****,PLANIFIC
5481,C****L***,CHINOLINE
5482,***N*R****,VULNERABIL
5483,*Ă**R*,LĂSARE
5484,T**I****II,TAXIDERMII
5485,**A**C****,GRAFICELOR
5486,*I**I****E,PISCIFORME
5487,VIVI****I*****,VIVISECȚIONARE
5488,******RII,DEZOLĂRII
5489,DI*I***,DIRIJEZ
5490,F*******Â*,FLEGMONOÂI
5491,F*B*****,FABRICAT
5492,Z****C,ZDRANC
5493,*E**E**ÂE**,CERCETĂÂESC
5494,B****U***,BRĂZDUIRE
5495,****N**L*,REVENEALĂ
5496,Ț****N*,ȚIGLING
5497,I*O*O*I*O**I*,ISOPOLIMORFIE
5498,***M*****L***,FARMACOFILIEI
5499,RU****,RUTENE
5500,***T***TO***,DESTINATORII
5501,****N*INI*N*,ARGENTINIENE
5502,G**I**,GÂDILĂ
5503,**CU*,PICUÂ
5504,M***-J***,MENA-JERĂ
5505,***AL****,REGALIÂTI
5506,**R**GR****R**,CARTOGRAFIERII
5507,M****N****N*,MICRONEZIANĂ
5508,*IN**I,GINTEI
5509,*U*T*****,PURTABILI
5510,**ND******,CANDELABRE
5511,**Ț*V*,BEȚIVE
5512,DE********,DESFĂÂOARĂ
5513,S**R**,SPURCA
5514,*N*******R,ÎNVESTITOR
5515,***UI**II,CELUIELII
5516,****A***A*T,HISPANIZANT
5517,**P****V*,COPIATIVI
5518,*O*O*****I*,MONOBLEPSIE
5519,**P*N**,ÎMPENAT
5520,M**G**,MUNGII
5521,****IFI***I*I***II,SEMNIFICATIVITĂȚII
5522,**V**S****,NAVLOSEÂTE
5523,T**S***,TECSURI
5524,***AT,LOBAT
5525,*****R******A,SPECTROSCOPIA
5526,*TAT*TA**,STATUTARE
5527,**V***L******,REVITALIZANTE
5528,U*S**U*U*,URSARULUI
5529,*O****C**,DOMINICAN
5530,*****TI*I,NAMESTIEI
5531,*AB*A,RABIA
5532,***ELE*E*E*,ÎNȚELESESEM
5533,****I***ILI,NEOXIDABILI
5534,*E****IE*II,LEORBĂIELII
5535,******A**L*,DISCUTATELE
5536,*****IN*I*N*,MEROVINGIENE
5537,O**N*,ORANT
5538,**O**M**O***,PROSUMATOARE
5539,*L**U***,PLICUÂOR
5540,******R*E,OPINCĂRIE
5541,**L***M*,POLIGAMĂ
5542,***O*O****I*,DEMONOLATRIE
5543,*Ă**Ă**I***,MĂRÂĂLUITOR
5544,******L*G**,PRAXIOLOGII
5545,*I***N**I,CISLUNARI
5546,*E****I,RECTALI
5547,S*****L*,SCUMPELE
5548,C***I**I,CUPRINZI
5549,S****V**,SORCOVIM
5550,*****-C**********,IARBA-CĂÂUNATULUI
5551,*MP***,IMPUÂI
5552,*I***I*L**I*,CITOBIOLOGIC
5553,***IU,CERIU
5554,I**R****I,IMORTELEI
5555,**A*G**,EXANGUU
5556,*Â*C*C*,MÂNCACI
5557,*Ă*MĂ**,BĂSMĂLI
5558,TE*TE*E*,TESTEMEL
5559,****TI*T,KARATIST
5560,EU******E,EUROPOIDE
5561,*****M***T*T*,EPIDEMICITATE
5562,*U*UI**,JUPUITE
5563,H***O**O*,HIGROSCOP
5564,***U**O***,PELUNGOASĂ
5565,*E*I*I*****I,DELIMITATORI
5566,**RI*,SERIA
5567,**A*ÂA**A,ETANÂAREA
5568,*E****L**,VENIȚILOR
5569,**EI**,OLEIAT
5570,**S**O*,BUSUIOC
5571,******Â*I,COPTORÂȚI
5572,*M*R***,AMOROÂI
5573,*OO*O**I*I,ZOOMORFICI
5574,**Î***I*I*,NEÎMPLINIT
5575,P**N*******,PICNOMETRIE
5576,**-G**-G*-**-*,SE-GRE-GA-ȚI-E
5577,**R********V,PARTICIPATIV
5578,**E***ȚE*E*Ț*,PREAÎNȚELEPȚI
5579,AR*********,ARHIDIECEZE
5580,A*A*A*Ă,ATACATĂ
5581,***BII-*I,DALBII-ȚI
5582,VI****,VISCUM
5583,****ERE,MINIERE
5584,*EA***A,REAPUCA
5585,****TA*,ÎNCETAI
5586,*****I*I*A**,COROZIVITATE
5587,*T********T*JJ,STABILIZANTĂJJ
5588,*E*****E**T,NEBĂRBIERIT
5589,****R*T**T*,SEPARATISTE
5590,***IC**C**I,SEMICALCURI
5591,DI*,DIO
5592,S*S**A**,SESIZATĂ
5593,S*R*****,SÂRGHIEI
5594,*A*A*AM,BABADAM
5595,*EV*E*,GEVREA
5596,*****R*L*****L*,NEHIDROLIZABILE
5597,***E*O*O***,SINECOLOGIC
5598,*ĂS*****,RĂSPUNZI
5599,M****I*I***,MUSAFIRILOR
5600,***O*OG*,SINOLOGI
5601,I***R**RI,IMPORTĂRI
5602,*U****E*E*E,TURBOSETERE
5603,*I*I****IȚ*,NISIPERNIȚĂ
5604,A****A**A**R,ACOMPANIATOR
5605,CE*CE****,CERCELOII
5606,*E**E*I,PETRECI
5607,I**R***I*II**,ISPRĂVNICIILE
5608,**CO***O***,DECORATOARE
5609,*IR**I**,PIROLIZĂ
5610,A*U****,ADUCȚIE
5611,H***L,HARUL
5612,**O**T***,NEOLATINE
5613,***ZD***,GHIZDURI
5614,*****NO**,FIBRINOÂI
5615,C****R*,CUMPĂRA
5616,*RG**R******,ARGHIROFILEI
5617,***AC******A,OLFACTOLOGIA
5618,******L*Z****,CENTRALIZAȚIA
5619,******O**E,TRUDITOARE
5620,*NI****,UNITATE
5621,******G*A*,BELINOGRAF
5622,***Z**Ă,EPIZONĂ
5623,***T*T*V,IMITATIV
5624,*U**N***,LUMINAȚI
5625,*AL********A,CALORIMETRIA
5626,******Â*D,RELIEFÂND
5627,**AP**,INAPȚI
5628,****I*A**,CLORIZARE
5629,S********ST**T,SUPRAREZISTENT
5630,R******N****,REGLEMENTEZE
5631,****O**R*O***,CISTOSARCOAME
5632,*R*****ER,TROCANTER
5633,*ÂÂ*M,PÂÂIM
5634,Î**Â***,ÎNCÂINA
5635,****I*E,UÂCHIRE
5636,*E*U-****U*,NECU-NOSCUT
5637,T****Â*,TRUFAÂĂ
5638,*******E*******F*E*,ASTROSPECTROGRAFIEI
5639,*AR*******,PARENETICE
5640,****ICI***II,ÎMPRICINAȚII
5641,*Ă****A*Ă,MĂLUROASĂ
5642,*A*A*I***I,CANADIENEI
5643,*****C*O*,DETRACTOR
5644,*R***I*R,GROSCIOR
5645,******N*ÂN*,ARGUMENTÂND
5646,SI**S**I*,SIHĂSTRIA
5647,**O*O*TO***,PROMONTORIU
5648,***A***R**,PEDANTERIE
5649,*OO**I*,ZOOPSIA
5650,**-A,LI-A
5651,***M*E**E,DISMNEZIE
5652,Z***B*,ZLOABĂ
5653,****P********M,ANTIPATRIOTISM
5654,CO*C******,CONCUSIUNI
5655,U**Ă***,URMĂRIM
5656,*U********E*E*,SUPRAAGLOMEREZ
5657,*R**U*,BRĂCUI
5658,V*R**,VAREC
5659,**M**O*O*M**,CAMPTOCORMIE
5660,******E**Ă,TURBULENȚĂ
5661,P**I**II,PODIÂTII
5662,*B****E,ABATAJE
5663,*OR*****O****,CORELAȚIONALE
5664,*A*S**,TARSUL
5665,*****RO***,CANCEROASE
5666,*******Ț**E*,ÎNRĂUTĂȚIREA
5667,**SA**,POSADE
5668,****L*Ț*,REVOLUȚI
5669,V********E,VIOLONISTE
5670,**T**E***,CATIFELIU
5671,P********II,PĂSTRĂVĂRII
5672,N*N**O,NUNZIO
5673,*I*G*I**I*II,LINGVISTICII
5674,***E**EI**,ABSENTEISM
5675,*****AP**,NEDREAPTĂ
5676,FA*****,FAPTURI
5677,NE**N*****,NEPUNCTUAL
5678,V*****T*,VIORISTE
5679,**N*********V,CONTRAROTATIV
5680,RO***OR**,ROTIFORMI
5681,***ULU*,ȚARULUI
5682,B*B*R**R*,BABORDURI
5683,M*M**E*E***,MAMIFERELOR
5684,*E**T*E******TE,NEÂNTREBUINȚATE
5685,*ALA*****L,GALACTOCEL
5686,********AR*,SUBCELULARI
5687,Î*****Ț*,ÎMBINAȚI
5688,*A*E****,PALEMONI
5689,**U*U****II,ELUCUBRAȚII
5690,*N****I*,ENTROPIC
5691,*OR*,MORT
5692,I*I*Ă*I,IRIGĂRI
5693,D**N*,DERNY
5694,PE***E******,PERINEFRITIC
5695,**RT*R***,MĂRTURIEI
5696,CO**O*******O*,CORIOEPITELIOM
5697,S******Z*Z,SCENARIZEZ
5698,B****O*O**,BALNEOLOGE
5699,T**-*I***,TAM-NISAM
5700,*OC**C**,MOCANCEI
5701,**R****R*L*,BURGHIERILE
5702,**D**I*,ORDALIE
5703,***O*G*,ZALOAGĂ
5704,*Â**A**,VÂNOASĂ
5705,***I*U**,AEDICULĂ
5706,***O***T**,CUNOSCUTUL
5707,M****I**,MATOLITĂ
5708,BĂ*****,BĂIEȚAN
5709,O***E***E,OXICEFALE
5710,*U****E*,TUFĂRIEI
5711,******E*C,PILDUIESC
5712,****ĂR***,FLECĂRIEI
5713,*E*ZE,BERZE
5714,*ĂZĂ*****Ă,NĂZĂREASCĂ
5715,*Ă*Ă**Â**,MĂGĂREÂTE
5716,*RU**U*,BRUFTUI
5717,O***I**I,OPUÂINEI
5718,***OD*****,ISCODITURĂ
5719,****R****R*E,GASTROLATRIE
5720,**S*R*,ÎNSURI
5721,**T******C****,INTERPEDICULAR
5722,***N**S,PLINIUS
5723,***L*Z***L*,UTILIZABILĂ
5724,***E*S**,JULEASCĂ
5725,**F***I*I,LEFTERIEI
5726,*E***ER****,NEOBSERVAȚI
5727,OC*****,OCNIȚEI
5728,E*E*T****T***,ELECTROMOTORI
5729,*E***I***I,VEZUVIULUI
5730,A*****A*E,ASTRUCARE
5731,A**MA****A**,ANIMALIZEAZĂ
5732,**S*U***S*,FISTULOASĂ
5733,CA**A*,CALVAR
5734,**P***I**I**I,EXPANSIONIÂTI
5735,*******UM,PREZIDIUM
5736,**OHO***,TROHOIDE
5737,*I***I*I***IEI,SIMPLIFICAȚIEI
5738,D*S********,DESOCIALIZA
5739,G*O*O***,GLOBOIDE
5740,D*R*******,DERMATOFIT
5741,*****E*EE**R,PANATENEELOR
5742,S**T***,SCUTNIC
5743,***A***A**A**I,COLABORATOAREI
5744,U**U*O***,UNDUIOASE
5745,**EN*E,JIENCE
5746,**O*I*I,PROXIMI
5747,PU***,PULII
5748,***D******L,CONDOMINIUL
5749,**INI*I,CAINICI
5750,**T*P***T,ROTAPRINT
5751,******L**Ă,PANICULATĂ
5752,****O*L**,RADIOCLUB
5753,Â*O*,ÂIOI
5754,D****M*,DEZBUMB
5755,*GÂ*****,ZGÂMBOII
5756,**L****Ă***,FILOZOFĂRII
5757,E****ELE,ECHIPELE
5758,*****O**A**,SEISMOGRAFE
5759,V****A,VECUIA
5760,RĂ*****,RĂZBOIE
5761,*I**Ț*,BINEȚE
5762,**R*****OR***,FERMECĂTORESC
5763,GA***,GAZON
5764,***M****I**,DROMEDARIUS
5765,*A**L,JARUL
5766,*OR**R**,PORTARII
5767,*******Ț****L*,RESURECȚIONALE
5768,P*A******,PLATONICE
5769,****ÂEÂ*E,COCOÂEÂTE
5770,Î****-***A**A,ÎNSEM-NĂTATEA
5771,*A***A*Ă,ÂARJEAZĂ
5772,***O**O*U*U*,RINOSCOPULUI
5773,V*N******,VANITOASĂ
5774,***E***ZE*,SINECLIZEI
5775,***N*A,SWINGA
5776,***U*L*****L*,ACTUALIZABILE
5777,FE*E*E*E,FELEGENE
5778,*****U**R**,ÎNSCĂUNAREA
5779,******E*O*,BACANTELOR
5780,*EN***E*,PENURIEI
5781,***R**RB**R*,SUPRAARBITRU
5782,CU****C*,CUMINICA
5783,A**XA**,AFIXARE
5784,***M***N***,COSMOGONICI
5785,*L***A*,SLUJBAÂ
5786,****ĂL*L*,CESTĂLALT
5787,****ER,HALTER
5788,***AN*******,STRANGULĂRII
5789,*E**E-*ES***S,VERDE-DESCHIS
5790,*V****V****Ț*,CVADRIVALENȚI
5791,***IS*II**,AMNISTIILE
5792,Ț***N**,ȚAPINAR
5793,**E*EI,ACELEI
5794,NE-****E*E*E,NE-PRICEPERE
5795,*U***R****,AUTOIRONII
5796,*E*T****T***E,NEATRĂGĂTOARE
5797,**U*****U-**,ARUNCÂNDU-SE
5798,**L*R**,SCLEREI
5799,*N*R**R*N-**R*,ÎNTREPRIN-DERE
5800,**N***B***,FONOFOBIEI
5801,T******O***,TRÂMBIȚOAIE
5802,*E***NE,VERMINE
5803,M***E,MARJE
5804,*D********II**,ADMONESTAȚIILE
5805,C**H****C**,CATHARTICUM
5806,***CE**C*,TULCEANCĂ
5807,***I*I*I**RI,SOLIDIFICĂRI
5808,******IRI,VEÂTEJIRI
5809,M****Ă****Ă,MIORLĂITURĂ
5810,**I*O**I**I***II,PRIMORDIALITĂȚII
5811,*R*N****R*,FRANCIZARE
5812,P*R*****R,PAREZELOR
5813,******LO*,GAZETELOR
5814,****Â***L**,PĂPUÂARILOR
5815,B**I*I**BI*,BACILIFOBIE
5816,*E****V*******,RELATIVISMULUI
5817,******Â*I,BUFONEÂTI
5818,I*DI******I,INDISPUNEȚI
5819,G*U**U**U*U**,GIUMBUÂLUCURI
5820,**GO**,ANGOBĂ
5821,*A**O*,CANTOR
5822,*NON*******,ANONIMITATE
5823,**NI**I**I,MANIHEIÂTI
5824,M***L***,MODÂLCII
5825,IA**A,IASCA
5826,*O*M**O*O***,COSMETOLOGIE
5827,C****-R***C*****R,CALEA-RĂTĂCIȚILOR
5828,**R*I**,PURCICA
5829,*E**U***E,VEACURILE
5830,*U*U**E,DURUIRE
5831,F***T,FUGIT
5832,GI*GI***I,GINGIVALI
5833,R***RI,RAMURI
5834,*E*E*A***A*EA,GENERALITATEA
5835,***I**I****IC*,RADIOBIOLOGICĂ
5836,B*T*T******,BĂTĂTORNIȚĂ
5837,HĂ***,HĂMEI
5838,**Z****A**A,MUZICOMANIA
5839,*O*I*I***I*,HORIPILAȚIE
5840,**NV*N,CONVIN
5841,*I**T**I*,HIPOTONIC
5842,****CT***T,DIRECTORAT
5843,*****UN*****,RADIOUNDELOR
5844,**X***T***,DOXOMETRIE
5845,****-*I*,SOLU-ȚIE
5846,*E*A*E*,REMAIEM
5847,CA***A*,CALOIAN
5848,P****A**,PETULANT
5849,**BI*I,KABILI
5850,****FA*A**,CELOFANAȚI
5851,*IN***I,DINAÂTI
5852,*E*****Â**,DESCIFRÂND
5853,***I**IRII,ZĂMISLIRII
5854,***NA*,BRUNAT
5855,E******LE,EXPIABILE
5856,**C****U**,ESCALOPURI
5857,*****IE*E,BANANIERE
5858,*R**D*****,ARENDĂÂIȚE
5859,*****R*RE,MASACRARE
5860,F**I*I**,FATIDICE
5861,RA***A*A**R*,RADIOAMATORI
5862,*E*I*E***,NELITERAR
5863,*O**U**,BOICUÂI
5864,***HII,BECHII
5865,*A****E*,MAZILIEI
5866,****RA**AR**,LIBERATOAREI
5867,Z*P***,ZĂPLAN
5868,*U*****N*,MUSCADINI
5869,*E****A-**E,RESPIRA-ȚIE
5870,**O*O***OA**,SCOTOCITOARE
5871,**M*O*O**,GIMNOFOBI
5872,Î***L**,ÎNFULEC
5873,R**O**,RUCOLE
5874,*C*******S**,ACVAFORTISTE
5875,**I**T******TI*,PSIHOTERAPEUTIC
5876,**NT*N***,BENTONICI
5877,***R*Z,MOAREZ
5878,*C*R****R*,SCURMATURĂ
5879,M******T*******,MICROFOTOGRAFII
5880,*A*T**A**,MARTIRAJE
5881,****E*EI,BRODEZEI
5882,***R**R**T*R*R*,ÎMPROPRIETĂRIRI
5883,*E***E*O*,MEGACEROS
5884,**I*****I**Ă,PSIHOLOGISTĂ
5885,***L***N**N****,POALARÂNDUNICII
5886,B*S*******,BASCULANTĂ
5887,*EB***E,NEBUNIE
5888,*ISI**,PISICĂ
5889,*XI***,AXIALE
5890,IA***I**I,IALOVIȚEI
5891,**B*RB****,ÎMBĂRBĂTAT
5892,*E***LE,NEAPOLE
5893,****Â*T****,PARAÂUTELOR
5894,*U*A*A*A,RUTABAGA
5895,*****-***SĂ,MOCIR-LOASĂ
5896,*L*P*****,ALĂPTAREA
5897,*ALA***,BALANȚI
5898,CO********,COMPETENȚE
5899,A***CA**,APLICATĂ
5900,E*******A**E,EXPROPRIAȚIE
5901,*AR*A*****AR***R,IARBAFECIOARELOR
5902,A*U*U*U*,AVUTULUI
5903,*E**E-DE-******,PEÂTE-DE-PIATRĂ
5904,D*****V***,DEMOTIVATĂ
5905,*A**UA**,PASCUALE
5906,I*******U***I*I***II,INCOMENSURABILITĂȚII
5907,*N*R***R***,INFRAVIRALI
5908,**A**RAR*,CIANURARE
5909,*Ă**I*I,LĂCUIȚI
5910,**Ă*Ă***I,SCĂZĂTORI
5911,*P*****I*,APOSTAZIE
5912,***TA**T**,PENTAMETRI
5913,**H**O******,ECHIPOLENȚEI
5914,I**I*A*II,INVITAȚII
5915,A*A****Z,AMANETEZ
5916,****SS*D**,TRANSSUDAT
5917,P*P*S***,POPASURI
5918,P****Ă,POMANĂ
5919,R**Â**,REUÂIM
5920,VI*V***,VIOVATĂ
5921,****Ă-*E*,VORBĂ-REȚ
5922,**L***Z*Z,SALINIZEZ
5923,F**O*****O**,FILODENDRONI
5924,*E***E*A*,MEDITERAN
5925,H****L***,HISTOLOGE
5926,****I*NI,SUCȚIUNI
5927,**LI*I*I,CALICIEI
5928,E*ER**,EXERSA
5929,M*******G,MUZICOLOG
5930,O*****U*U*,OLĂRITULUI
5931,******NE***,COACĂZNEGRU
5932,******D*-**,ARĂTÂNDU-ÂI
5933,****R**OR**,SECERĂTORUL
5934,***MP*,STAMPA
5935,R**A**A***,REBANDAJEZ
5936,EX*E******E,EXTERMINATE
5937,**IT***,EVITARE
5938,****L*T***,GÂDILITURI
5939,P***S**S*,PARASTASU
5940,*L***T*L**,CLOPOTELOR
5941,BO**,BOUL
5942,C****Z,CARDEZ
5943,*N***T***,ENZOOTICI
5944,****M*T**,ADOGMATIC
5945,***I****I*E,SCHIMBĂRILE
5946,GA*****,GALILOR
5947,*I*P**II,TIMPURII
5948,P****I**,PFENNINC
5949,C***U****U**,CONSUMAȚIUNE
5950,T*I*T*,TEISTE
5951,MU*****,MUTATOR
5952,***RD*,ZGARDĂ
5953,*A*V****,HALVIȚEI
5954,*A*E**E,TAVERNE
5955,*I*Z*,MIAZĂ
5956,**I*U**I,HĂINUȚEI
5957,L**EL*,LAMELA
5958,**T***TA**,ÎNTĂRÂTAȚI
5959,AT***AT**,ATENUATOR
5960,******TO***,RICANATOARE
5961,*RU*U**R,DRUMUÂOR
5962,***O***OP,INDOEUROP
5963,Î******M,ÎNFURIEM
5964,**R***I*,FÂRTĂȚIE
5965,DI*********I*,DIAFONOMETRIA
5966,PA***,PAMET
5967,*R**I,GREFI
5968,*I***A*,MITOCAN
5969,**I*PI*I,OLIMPICI
5970,**LB*****,COLBĂRAIA
5971,**IN**II,GĂINĂRII
5972,*IS***SI*,DISTORSIE
5973,*Ă*ĂU*****Ă,RĂDĂUȚEANCĂ
5974,***IG***,AMBIGENE
5975,S***E*E*E,SUFLEȚELE
5976,S***P******S,STROPHANTHUS
5977,*E***M********,NEUROMUSCULARĂ
5978,*I***D**,ÂIMLEDĂR
5979,*****Z****N***Z**Z*,PREPOZIȚIONALIZEAZĂ
5980,SP***,SPADĂ
5981,*Â*E,PÂRE
5982,T****-*I**,TEMBE-LISM
5983,B***T**,BRIÂTII
5984,*U**C***,PURECIME
5985,*E*-***A*,DEZ-NODAT
5986,***A*T**,ZĂGASTRE
5987,D*A******,DIABOLICI
5988,**U***E,BLUZARE
5989,**O**O**A*****,PROCTOPLASTIEI
5990,*****I**IS*,FRACȚIONIST
5991,***B*R****R*,VOLBURĂTOARE
5992,*E*ER*E*E,DECERNEZE
5993,*PI***II**,EPIDEMIILE
5994,*N***G*,ÎNDRĂGI
5995,*RU***-**R**,FRUNZA-CEREI
5996,ÂT*,ÂTE
5997,R**I*,RECIF
5998,**SC*C*SC,NĂSCOCESC
5999,*S*****E,PSĂMUIRE
6000,*ES**E****E,RESTREINDRE
6001,**S****I**,POSTBELICE
6002,*O*ORO****,COSOROABEI
6003,******E**Ă,ABILITEAZĂ
6004,*MU***,AMUZAT
6005,Â****U***,ÂPĂLTUIRE
6006,TI*IT**II,TIVITURII
6007,****ER*R***,ITINERARIUL
6008,**T*R*,POTIRE
6009,******I****LI,TERMOMINERALI
6010,C***R*****C*,CVADRIFONICI
6011,R*M**R*,RAMBURS
6012,*E***II*E,MEDALIILE
6013,******NII,PĂTĂRANII
6014,O*I*I*I*,OXIFILIE
6015,**O*O**OP****,ICONOSCOPULUI
